0                         -1.5329058045515194E-5   280.8478842655283        359.03379861957745
0                         -1.4856461457684837E-5   376.51102239092535       492.4518818612691
0                         -1.4525799527664209E-5   458.29913051235235       600.6939966608344
0                         -1.4383079113698497E-5   499.83748304626323       647.3191335818025
0                         -1.3416460178162084E-5   909.2411292043288        1210.7189501311161
0                         -1.3369171309676589E-5   936.0309591073776        1245.9933370487968
0                         -1.3226827064067459E-5   1029.3146898198574       1359.0131967157577
0                         -1.2432047495484825E-5   1678.050911821477        2233.932445913252
0                         -1.2115512678364526E-5   2043.1122916507152       2782.772215749992
0                         -1.149577097828709E-5    3014.8487820820314       4059.680790710922
0                         -1.0680863056570715E-5   5076.521084632726        6976.712496599751
0                         -1.0557937280241688E-5   5505.350769920543        7407.196716025499
0                         -1.0343364876841515E-5   6338.841269086505        8705.46462179428
0                         -9.651159838215383E-6    9831.352179373205        13464.964550871617
0                         -9.171190980599056E-6    13436.321936144532       18869.62487044259
0                         -8.759564087729335E-6    17579.429706502775       24348.95522077101
0                         -8.336367387229582E-6    23346.092794464686       33005.71536810032
0                         -7.860027309855145E-6    31971.097467957286       44286.77658221556
0                         -7.332738427109942E-6    45681.18981217428        64774.35751246668
0                         -7.130783292479253E-6    52404.839578567466       71926.0746645842
0                         -5.99999999999999E-6     114541.69949922727       161591.11253363514
0                         6.00000000000001E-6      114584.93551221199       162355.7717933031
0                         7.180508760202853E-6     50685.21812234117        69280.13408942804
0                         7.30845862166665E-6      46449.84941227875        65696.95374451204
0                         7.928842023923144E-6     30524.683180625434       42313.31706610329
0                         8.432076019904391E-6     21872.643047187103       30960.48758263642
0                         8.79879033402577E-6      17137.079159438068       23735.148109014146
0                         9.192694797258331E-6     13227.001935299673       18587.131370352923
0                         1.0260120753484265E-5    6649.238528980223        9257.699741417977
0                         1.0575175298138282E-5    5439.049393918845        7328.012106068516
0                         1.082877624851543E-5     4592.51343914543         6346.115824476674
0                         9.678955660552305E-6     9643.51597412231         13240.25310632217
0                         1.1481548748688912E-5    3043.39372892588         4104.09262089557
0                         1.2396223428673317E-5    1718.3211442021259       2300.6471166661513
0                         1.2421455934277808E-5    1695.6763552024672       2238.3623302568426
0                         1.2462361069303624E-5    1654.7265769719354       2189.650133325112
0                         1.3385337006907252E-5    924.3789001963439        1229.9739316018347
0                         1.374236402498254E-5     741.5347843551223        984.6358413221195
0                         1.4272643112589104E-5    534.8723118673864        700.7402263446556
0                         1.4837863676870724E-5    377.6536478374927        495.922971248323
0                         1.513517148937264E-5     316.54923215600394       405.7885467483402
0                         1.5417172009521066E-5    266.73742734412684       345.7444100717592
0                         1.602942599763912E-5     182.9915008722733        233.3668373421298
0                         1.6607932878978166E-5    128.96876629832423       163.8135625199525
0                         1.7050833295613875E-5    98.84952969508454        123.37728167105647
0                         1.7867516895091125E-5    59.999909360789125       74.24601815835439
0                         1.789499040399287E-5     59.75540582965135        73.17951186138619
0                         1.7921812555310465E-5    58.13649731772678        71.94879753471076
0                         1.878673447401128E-5     34.95352514140309        41.94929908382948
0                         1.9284599610588273E-5    25.973855559799464       31.5139198300575
0                         1.9688819899904146E-5    20.445867217424176       24.152987638820587
0                         2.0381576725565437E-5    13.519940378792773       16.0010823099096
0                         2.0577607343742887E-5    12.071315958358024       14.078814201193401
0                         2.067882522212274E-5     11.315605708838351       13.2323840549722
0                         2.1464842946710205E-5    7.151836507383912        8.12874027786732
0                         2.188788538259622E-5     5.568909656944416        6.366073485114139
0                         2.23664441450267E-5      4.206058874802481        4.70678145894663
0                         2.3192476057828985E-5    2.5812228127780923       2.839227395420995
0                         2.347807217141276E-5     2.2095711074526254       2.4133183376872913
0                         2.4167275988215518E-5    1.4685689807656745       1.5810787993400612
0                         2.3270088154740478E-5    2.4785186430883126       2.7254350405763694
0                         2.4378821475735488E-5    1.2978166545784755       1.3886740664474124
0                         2.5085155445615304E-5    0.861164502535808        0.9002307407020097
0                         2.5283328965904113E-5    0.7653674002571405       0.8064085924627196
0                         2.588888776775958E-5     0.5403757152741401       0.5533590172533772
0                         2.6527086564325734E-5    0.37243177829016527      0.3793864036985769
0                         2.6860037684621425E-5    0.30745813915046066      0.3086697542337089
0                         2.776581571861329E-5     0.1832299646260785       0.17943516661708225
0                         2.7903413391758468E-5    0.16896911602295464      0.16382288667727218
0                         2.8067499147605722E-5    0.15396831279996132      0.14988357081057896
0                         2.8877354385004267E-5    0.09635093935446692      0.0912581219487062
0                         2.9668243066982545E-5    0.06065859169920297      0.05679348852274713
0                         2.9713027721482667E-5    0.059794904043465824     0.05503821948150567
0                         2.9751167833111334E-5    0.05778461007588799      0.053983993132526394
0                         3.066812416867167E-5     0.03447706907602397      0.030903636960201954
0                         3.153049732557577E-5     0.021100720740077093     0.018540483630158786
0                         3.157881742279483E-5     0.020511287323731434     0.01795434815315413
0                         3.16497781568894E-5      0.019716514355960484     0.01730024290456663
0                         3.254148594327139E-5     0.011809943370897335     0.01013741196073841
0                         3.299786285938112E-5     0.009104186761668112     0.007803179019916093
0                         3.348251241114241E-5     0.006904953382515442     0.005764894925220238
0                         3.433864167906779E-5     0.004257016307667654     0.0034624835385133608
0                         3.4402986359014146E-5    0.0041000689474974       0.0033123940712783324
0                         3.444113111469239E-5     0.003999527742603585     0.003275452974355874
0                         3.5581314816463504E-5    0.0020899915773469765    0.0016609034109809722
0                         3.570884340516609E-5     0.0019440382947679491    0.0015263912465708592
0                         3.667192215399921E-5     0.001127678489277192     8.688080922479154E-4
0                         3.682130486620661E-5     0.0010373173581192695    7.881280272077953E-4
0                         3.742860956862173E-5     7.363291110949359E-4     5.578253006377681E-4
0                         3.770035560946148E-5     6.307495775906702E-4     4.6522126998898986E-4
0                         3.778525509153338E-5     5.968004471237612E-4     4.4404456384271264E-4
0                         3.873181453910056E-5     3.516738916082994E-4     2.52243046414709E-4
0                         3.926605335676405E-5     2.5961459063259386E-4    1.8580015702484852E-4
0                         3.98844564355357E-5      1.833799540984277E-4     1.2914464345670633E-4
0                         4.0427109937411453E-5    1.35064756649903E-4      9.311088498490931E-5
0                         4.104810271573662E-5     9.480823136058194E-5     6.487081460313352E-5
0                         4.1248430009906476E-5    8.511001624055617E-5     5.718960208467387E-5
0                         4.148268832515685E-5     7.434506036788926E-5     5.0313530750554737E-5
0                         4.2003377859078795E-5    5.5566805855381756E-5    3.665525742800286E-5
0                         4.256912720153287E-5     4.032157527586548E-5     2.6372986684721063E-5
0                         4.29158115123386E-5      3.317099715914047E-5     2.147360491504381E-5
0                         4.346306612007921E-5     2.444182698928367E-5     1.5550570375171663E-5
0                         4.3751072093879445E-5    2.080349884037898E-5     1.318485440929558E-5
0                         4.417701359662157E-5     1.6385694363558147E-5    1.0150342938215127E-5
0                         4.4994367774243036E-5    1.0353920451498733E-5    6.288126640113021E-6
0                         4.5059241196815914E-5    9.973025494726626E-6     6.017472001580097E-6
0                         4.511679289420352E-5     9.64976685781871E-6      5.863617257810703E-6
0                         4.598373641930567E-5     5.9303093479453615E-6    3.4944198783857636E-6
0                         4.6903761241947565E-5    3.5546719457730055E-6    2.043339015529061E-6
0                         4.6927005342002726E-5    3.5083445506734246E-6    2.01479296003257E-6
0                         4.694784116793936E-5     3.426995908761367E-6     1.992625389498068E-6
0                         4.7866748193405227E-5    2.0637966728829334E-6    1.1642500331949727E-6
0                         4.880615506966846E-5     1.2158444631501932E-6    6.728892986013337E-7
0                         4.881006545988315E-5     1.2130793994653008E-6    6.720946304778661E-7
0                         4.881385884495992E-5     1.2105183385776544E-6    6.707891576892434E-7
0                         4.975317990770487E-5     7.153365178357105E-7     3.870032116399751E-7
0                         5.0700294788528155E-5    4.2101893228880196E-7    2.235792650616359E-7
0                         5.070366538754025E-5     4.202006932206455E-7     2.2307525446263248E-7
0                         5.070693382294979E-5     4.194534403480863E-7     2.2300261534050315E-7
0                         5.165198422159184E-5     2.469152863596135E-7     1.2895962117416923E-7
0                         5.260747322861025E-5     1.4627116612785011E-7    7.554722676602815E-8
0                         5.260899192831219E-5     1.4619902282206792E-7    7.563832896045789E-8
0                         5.2610469662519284E-5    1.460790512174046E-7     7.55820733914559E-8
0                         5.3565046634159336E-5    8.563589224997806E-8     4.3668621204978076E-8
0                         5.452960423345012E-5     5.042449481632982E-8     2.5677444391616255E-8
0                         5.453106959179177E-5     5.038589802184817E-8     2.5652735570124125E-8
0                         5.453250003908937E-5     5.0377757702642425E-8    2.548702696667535E-8
0                         5.549675820905119E-5     2.8846016996801393E-8    1.497846150374906E-8
0                         5.647159393362915E-5     1.6713770463753757E-8    8.609309593096905E-9
0                         5.64735095066512E-5      1.6707004042892203E-8    8.781664334832416E-9
0                         5.647538291786116E-5     1.6682198857739004E-8    8.773433928348212E-9
0                         5.7450944014663356E-5    9.428590007266138E-9     5.210031785401849E-9
0                         5.843977145641549E-5     4.834401239882516E-9     3.2976261690217928E-9
0                         5.844140350457478E-5     4.827556956310166E-9     3.2951853865150505E-9
0                         5.844300298993536E-5     4.773866115617269E-9     3.248859378387959E-9
0                         5.9434991361533284E-5    2.1635382981132838E-9    2.0459700601136066E-9
0                         6.0445108035665735E-5    7.949979865948667E-10    1.5740197352302692E-9
0                         6.044524182747171E-5     7.61152411193846E-10     1.5047973352704658E-9
0                         6.044537348552542E-5     7.610755860198997E-10    1.5047495566880477E-9
0                         6.146225763338178E-5     3.118206287916209E-10    1.2147029070674686E-9
0                         6.25E-5                  2.699298471021994E-11    9.288808913856578E-10
0                         -5.086711231977201E-6    197233.29308237997       281314.23558983253
0                         -4.11079288591552E-6     302194.45461442985       428717.8482047277
0                         -3.903632311257336E-6    326501.32243478653       467965.2805815023
0                         -3.6723698363070546E-6   351105.98331942287       498421.42919175973
0                         -2.5701454949639813E-6   457951.13500300306       662384.9246702993
0                         -1.788047910464906E-6    522954.24396431405       750360.6680785993
0                         -1.2239209559664207E-6   556037.1739858844        806233.9560218963
0                         -6.334376838123759E-7    581686.4720613477        831848.8464717653
0                         1.236654664066826E-8     588925.920255231         855477.2709065211
0                         9.75789518120921E-7      572362.4105176753        815514.6976055183
0                         1.4555497366834945E-6    546136.8227723655        787758.073925825
0                         2.8007047419427276E-6    436865.98257043585       630949.9442840769
0                         3.632189869412207E-6     355538.649145483         502944.326392525
0                         2.048730345997836E-6     508468.50861212093       723681.0330824283
0                         5.080445974709513E-6     197795.44940108366       282178.48980469746
0                         4.200280286860176E-6     293746.07555011695       415382.41512579063
0                         3.941284291060021E-6     321202.39250782924       457080.3983967458
